edge_u,edge_v,baseline_Kc,new_Kc,delta,is_braess,timestamp,code_version,seed_root,seed_child,run_id,graph_type,graph_params_json,n,K_start,K_min,K_step,onset_eps,onset_minrun,add_weight,omega_json,edges_json,pos_json
1,8,2.840000000000046,2.850000000000046,0.009999999999999787,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
2,4,2.840000000000046,2.850000000000046,0.009999999999999787,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
2,16,2.840000000000046,2.850000000000046,0.009999999999999787,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
4,5,2.840000000000046,2.890000000000045,0.049999999999998934,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
4,9,2.840000000000046,2.890000000000045,0.049999999999998934,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
4,10,2.840000000000046,2.880000000000045,0.03999999999999915,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
4,11,2.840000000000046,2.880000000000045,0.03999999999999915,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
4,18,2.840000000000046,2.8700000000000454,0.02999999999999936,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
10,16,2.840000000000046,2.8600000000000456,0.019999999999999574,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
16,18,2.840000000000046,2.8600000000000456,0.019999999999999574,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
0,2,0.880000000000063,0.890000000000063,0.010000000000000009,True,2025-10-10T14:10:37.121333,2025-10-10_single_edge_only_v2,5567376058526621140,5127676170373597909,run_5127676170373597909,er,"{""n"": 11, ""p"": 0.3131282781113845, ""weight_low"": 1.0, ""weight_high"": 1.0}",11,5.0,0.4,0.01,0.05,3,1.0,"[1.9136601208761543, -0.6487639990150659, 0.9385529082170431, 1.0947425971256675, 0.3822595772898138, -2.4547225611562853, 0.06467148200960215, 0.44869471285146767, -1.7378174212890236, -0.24094332891245032, 0.915557788948168]","[[0, 4, 1.0], [0, 5, 1.0], [0, 8, 1.0], [0, 10, 1.0], [1, 8, 1.0], [1, 10, 1.0], [2, 3, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 6, 1.0], [4, 5, 1.0], [4, 6, 1.0], [4, 9, 1.0], [5, 8, 1.0], [6, 9, 1.0], [6, 10, 1.0], [7, 8, 1.0], [8, 9, 1.0], [8, 10, 1.0]]",
0,3,0.880000000000063,0.900000000000063,0.020000000000000018,True,2025-10-10T14:10:37.121333,2025-10-10_single_edge_only_v2,5567376058526621140,5127676170373597909,run_5127676170373597909,er,"{""n"": 11, ""p"": 0.3131282781113845, ""weight_low"": 1.0, ""weight_high"": 1.0}",11,5.0,0.4,0.01,0.05,3,1.0,"[1.9136601208761543, -0.6487639990150659, 0.9385529082170431, 1.0947425971256675, 0.3822595772898138, -2.4547225611562853, 0.06467148200960215, 0.44869471285146767, -1.7378174212890236, -0.24094332891245032, 0.915557788948168]","[[0, 4, 1.0], [0, 5, 1.0], [0, 8, 1.0], [0, 10, 1.0], [1, 8, 1.0], [1, 10, 1.0], [2, 3, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 6, 1.0], [4, 5, 1.0], [4, 6, 1.0], [4, 9, 1.0], [5, 8, 1.0], [6, 9, 1.0], [6, 10, 1.0], [7, 8, 1.0], [8, 9, 1.0], [8, 10, 1.0]]",
2,4,0.880000000000063,0.890000000000063,0.010000000000000009,True,2025-10-10T14:10:37.121333,2025-10-10_single_edge_only_v2,5567376058526621140,5127676170373597909,run_5127676170373597909,er,"{""n"": 11, ""p"": 0.3131282781113845, ""weight_low"": 1.0, ""weight_high"": 1.0}",11,5.0,0.4,0.01,0.05,3,1.0,"[1.9136601208761543, -0.6487639990150659, 0.9385529082170431, 1.0947425971256675, 0.3822595772898138, -2.4547225611562853, 0.06467148200960215, 0.44869471285146767, -1.7378174212890236, -0.24094332891245032, 0.915557788948168]","[[0, 4, 1.0], [0, 5, 1.0], [0, 8, 1.0], [0, 10, 1.0], [1, 8, 1.0], [1, 10, 1.0], [2, 3, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 6, 1.0], [4, 5, 1.0], [4, 6, 1.0], [4, 9, 1.0], [5, 8, 1.0], [6, 9, 1.0], [6, 10, 1.0], [7, 8, 1.0], [8, 9, 1.0], [8, 10, 1.0]]",
