row_index,run_id,graph_type,n,edge_u,edge_v,delta_obs,baseline_Kc_csv,new_Kc_csv,dK_da_pred,sign_match,Kc_from_continuation,Kc_refined,augment_res_norm,Hx_condition_number,linear_system_residual
417,1759453010_78,rgn,14,5,12,2.399999999999949,5.100000000000051,7.5,-0.0007120481245568029,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,1.5955010271347075e-15
418,1759453010_78,rgn,14,6,8,2.399999999999949,5.100000000000051,7.5,0.017358286392521627,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,5.385027771731858e-14
419,1759453010_78,rgn,14,7,12,2.399999999999949,5.100000000000051,7.5,0.07273909445804576,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,8.317834965077468e-14
420,1759453010_78,rgn,14,8,12,2.399999999999949,5.100000000000051,7.5,0.048141090046338895,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,7.442104045041427e-14
421,1759453010_78,rgn,14,9,12,2.399999999999949,5.100000000000051,7.5,0.07749745143154889,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,7.45265583504789e-14
422,1759453010_78,rgn,14,10,13,2.399999999999949,5.100000000000051,7.5,-0.2662720452484644,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,2.3897476070865806e-14
423,1759453010_78,rgn,14,11,13,2.399999999999949,5.100000000000051,7.5,-0.27312430795909476,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,2.4634681815422112e-14
424,1759453016_79,rgn,11,4,9,0.01,1.860000000000064,1.870000000000064,-0.09461092825842421,False,1.860000000000064,1.8599999545618635,7.883249429344552e-16,159934957154.55045,6.663437021890648e-16
425,1759453016_79,rgn,11,5,9,0.01,1.860000000000064,1.870000000000064,-1.906653719005472,False,1.860000000000064,1.8599999545618635,7.883249429344552e-16,159934957154.55045,9.779815015740161e-15
426,1759453087_82,er,13,5,7,0.01,0.5700000000000627,0.5800000000000627,-8.653622290571306,False,0.5700000000000627,0.569999997912628,1.1438775019021578e-15,45115488545868.22,9.505644642601973e-14
427,1759453087_82,er,13,5,8,0.01,0.5700000000000627,0.5800000000000627,-3.4098500657273743,False,0.5700000000000627,0.569999997912628,1.1438775019021578e-15,45115488545868.22,4.259544477986701e-14
428,1759453087_82,er,13,7,10,0.01,0.5700000000000627,0.5800000000000627,-11.803406747230971,False,0.5700000000000627,0.569999997912628,1.1438775019021578e-15,45115488545868.22,1.60635234331539e-13
429,1759453087_82,er,13,9,10,0.01,0.5700000000000627,0.5800000000000627,-5.606820991232629,False,0.5700000000000627,0.569999997912628,1.1438775019021578e-15,45115488545868.22,7.59570676338467e-14
430,1759453163_83,rgn,20,0,4,0.0099999999999997,2.600000000000051,2.610000000000051,0.21650590282933246,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,4.864176270927948e-15
431,1759453163_83,rgn,20,0,7,0.0299999999999993,2.600000000000051,2.6300000000000505,2.1670093227883895,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,4.282966522581648e-14
432,1759453163_83,rgn,20,0,14,0.0199999999999995,2.600000000000051,2.6200000000000507,0.32767909280917235,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,5.515890801462036e-15
433,1759453163_83,rgn,20,0,15,0.0199999999999995,2.600000000000051,2.6200000000000507,0.522879969103343,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.2650814924556822e-14
434,1759453163_83,rgn,20,0,18,0.0299999999999993,2.600000000000051,2.6300000000000505,0.5494650144198417,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.1864127791854174e-14
435,1759453163_83,rgn,20,1,11,0.0099999999999997,2.600000000000051,2.610000000000051,0.11750685750715971,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,2.6206563350199236e-15
436,1759453163_83,rgn,20,3,4,0.0099999999999997,2.600000000000051,2.610000000000051,0.07329669689024654,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.376933219551949e-15
437,1759453163_83,rgn,20,3,7,0.0099999999999997,2.600000000000051,2.610000000000051,1.4113023947962517,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,2.905914967002025e-14
438,1759453163_83,rgn,20,3,15,0.0099999999999997,2.600000000000051,2.610000000000051,0.2816488866093095,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,4.828144173297961e-15
439,1759453163_83,rgn,20,3,18,0.0199999999999995,2.600000000000051,2.6200000000000507,0.2995600392442121,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,6.1120732583122496e-15
440,1759453163_83,rgn,20,4,11,0.0199999999999995,2.600000000000051,2.6200000000000507,0.2709482393610085,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,6.1372438802892315e-15
441,1759453163_83,rgn,20,5,6,0.0599999999999987,2.600000000000051,2.66000000000005,-0.19814573020672394,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.5665148730330468e-14
442,1759453163_83,rgn,20,5,16,0.0399999999999991,2.600000000000051,2.6400000000000503,-0.14651118019931814,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,7.953675826646044e-15
443,1759453163_83,rgn,20,6,9,0.0599999999999987,2.600000000000051,2.66000000000005,-0.19134690165260015,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.3747986047763976e-14
444,1759453163_83,rgn,20,6,12,0.0399999999999991,2.600000000000051,2.6400000000000503,-0.01278929445556484,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,6.483797916939122e-15
445,1759453163_83,rgn,20,6,17,0.0399999999999991,2.600000000000051,2.6400000000000503,-0.17562712880277798,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.2155128564580723e-14
446,1759453163_83,rgn,20,7,11,0.0299999999999993,2.600000000000051,2.6300000000000505,1.782576369344854,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,3.440526854642267e-14
447,1759453163_83,rgn,20,8,11,0.0099999999999997,2.600000000000051,2.610000000000051,0.03848903862973132,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,6.96335877804842e-16
448,1759453163_83,rgn,20,9,16,0.0299999999999993,2.600000000000051,2.6300000000000505,-0.1411692284935766,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,6.872854788692986e-15
449,1759453163_83,rgn,20,11,13,0.0099999999999997,2.600000000000051,2.610000000000051,0.0998259375772549,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,3.307726362469204e-15
450,1759453163_83,rgn,20,11,14,0.0199999999999995,2.600000000000051,2.6200000000000507,0.33379107696032057,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,7.0716160012009865e-15
451,1759453163_83,rgn,20,11,15,0.0199999999999995,2.600000000000051,2.6200000000000507,0.5107480392956446,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.2188745525348475e-14
452,1759453163_83,rgn,20,11,18,0.0299999999999993,2.600000000000051,2.6300000000000505,0.5311390315326514,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,9.481315340564634e-15
453,1759453163_83,rgn,20,11,19,0.0099999999999997,2.600000000000051,2.610000000000051,0.062243911052277515,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,1.7650805990763588e-15
454,1759453163_83,rgn,20,14,18,0.0099999999999997,2.600000000000051,2.610000000000051,0.02062826600125456,True,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,5.630469786457752e-16
455,1759453163_83,rgn,20,16,17,0.0199999999999995,2.600000000000051,2.6200000000000507,-0.1354742245788265,False,2.600000000000051,2.5999999957885955,1.9945859748393965e-15,185450588695.08636,5.0076091829469164e-15
456,1759454108_84,rgn,15,0,3,0.0299999999999993,2.18000000000006,2.2100000000000595,-21.656252262836528,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,2.9044870590413733e-13
457,1759454108_84,rgn,15,0,5,0.0199999999999995,2.18000000000006,2.2000000000000597,-6.416049276348471,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,7.981105246947253e-14
458,1759454108_84,rgn,15,0,8,0.0099999999999997,2.18000000000006,2.19000000000006,-10.890467761152856,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,1.294777515611787e-13
459,1759454108_84,rgn,15,2,3,0.0299999999999993,2.18000000000006,2.2100000000000595,-12.456868198088591,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,1.5129266892743103e-13
460,1759454108_84,rgn,15,2,5,0.0099999999999997,2.18000000000006,2.19000000000006,-1.89658720367328,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,2.3309943174999885e-14
461,1759454108_84,rgn,15,2,10,0.0099999999999997,2.18000000000006,2.19000000000006,-5.8655486570748,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,7.536326239849314e-14
462,1759454108_84,rgn,15,3,10,0.0799999999999983,2.18000000000006,2.2600000000000584,-39.5896045323276,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,4.618429896116581e-13
463,1759454108_84,rgn,15,3,12,0.0399999999999991,2.18000000000006,2.2200000000000593,-30.358624069244684,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,4.4223266231283034e-13
464,1759454108_84,rgn,15,4,5,0.0099999999999997,2.18000000000006,2.19000000000006,3.280979711300252,True,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,4.312528066690849e-14
465,1759454108_84,rgn,15,4,10,0.0199999999999995,2.18000000000006,2.2000000000000597,-18.2149764672828,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,2.4063773394110295e-13
466,1759454108_84,rgn,15,5,10,0.0799999999999983,2.18000000000006,2.2600000000000584,-21.21522899847759,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,2.9864401634436185e-13
467,1759454108_84,rgn,15,5,12,0.0299999999999993,2.18000000000006,2.2100000000000595,-13.749142410010045,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,1.8520132045779042e-13
468,1759454108_84,rgn,15,8,10,0.0399999999999991,2.18000000000006,2.2200000000000593,-19.82744786725713,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,2.5099414110247733e-13
469,1759454108_84,rgn,15,8,12,0.0199999999999995,2.18000000000006,2.2000000000000597,-14.951477294421364,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,1.8084780993304554e-13
470,1759454108_84,rgn,15,9,10,0.0199999999999995,2.18000000000006,2.2000000000000597,-13.553259995362643,False,2.18000000000006,2.1799999958238105,6.3059881814159985e-16,1185606745916.053,1.8943446470735757e-13
471,1759454999_85,rgn,20,1,13,0.0099999999999997,3.3300000000000356,3.3400000000000354,-4.735531278486573,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,7.539230321450311e-14
472,1759454999_85,rgn,20,2,11,0.0099999999999997,3.3300000000000356,3.3400000000000354,3.441491486064732,True,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,5.6181947127437567e-14
473,1759454999_85,rgn,20,5,9,0.0099999999999997,3.3300000000000356,3.3400000000000354,-2.6258902805166757,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,3.032033903318805e-14
474,1759454999_85,rgn,20,5,13,0.0199999999999995,3.3300000000000356,3.350000000000035,-5.17155416227677,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,6.124590300931398e-14
475,1759454999_85,rgn,20,6,9,0.0099999999999997,3.3300000000000356,3.3400000000000354,-2.3841954558722644,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,3.358135896285364e-14
476,1759454999_85,rgn,20,6,13,0.0099999999999997,3.3300000000000356,3.3400000000000354,-4.812498528243131,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,6.670255700716155e-14
477,1759454999_85,rgn,20,7,13,0.0099999999999997,3.3300000000000356,3.3400000000000354,-4.839856055851976,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,7.077934180083547e-14
478,1759454999_85,rgn,20,8,9,0.0099999999999997,3.3300000000000356,3.3400000000000354,-0.3443259148031191,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,1.5354122502640085e-14
479,1759454999_85,rgn,20,8,11,0.0199999999999995,3.3300000000000356,3.350000000000035,2.6181821834859935,True,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,3.439924267164949e-14
480,1759454999_85,rgn,20,9,18,0.0099999999999997,3.3300000000000356,3.3400000000000354,-2.2523912888474293,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,3.743161710836885e-14
481,1759454999_85,rgn,20,10,13,0.0099999999999997,3.3300000000000356,3.3400000000000354,-4.554004169771061,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,5.871546816065975e-14
482,1759454999_85,rgn,20,11,14,0.0299999999999993,3.3300000000000356,3.360000000000035,5.140343948016051,True,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,1.0342701494387325e-13
483,1759454999_85,rgn,20,13,18,0.0199999999999995,3.3300000000000356,3.350000000000035,-4.262404873619541,False,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,6.308330236822386e-14
484,1759454999_85,rgn,20,13,19,0.0099999999999997,3.3300000000000356,3.3400000000000354,1.349473173471375,True,3.3300000000000356,3.3299999751807166,2.0810287059852984e-15,238246250822.51102,2.2980054215511243e-14
485,1759455954_93,rgn,20,0,4,0.02,0.6900000000000628,0.7100000000000628,0.4820966464039179,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,1.4475728821798645e-14
486,1759455954_93,rgn,20,0,10,0.01,0.6900000000000628,0.7000000000000628,0.3116597541310376,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,6.540991514346082e-15
487,1759455954_93,rgn,20,0,14,0.03,0.6900000000000628,0.7200000000000628,0.6826653895627451,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,1.5073271783223532e-14
488,1759455954_93,rgn,20,0,16,0.04,0.6900000000000628,0.7300000000000628,0.7025335670480223,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,1.8739910307820257e-14
489,1759455954_93,rgn,20,1,4,0.01,0.6900000000000628,0.7000000000000628,0.30276770675791803,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,8.628138492436038e-15
490,1759455954_93,rgn,20,1,14,0.01,0.6900000000000628,0.7000000000000628,0.244247634539231,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,6.7897259657026865e-15
491,1759455954_93,rgn,20,1,16,0.01,0.6900000000000628,0.7000000000000628,0.19009847739167995,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,3.1031323022901113e-15
492,1759455954_93,rgn,20,2,12,0.01,0.6900000000000628,0.7000000000000628,-0.09992405525084694,False,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,5.92265474098388e-15
493,1759455954_93,rgn,20,3,14,0.02,0.6900000000000628,0.7100000000000628,0.134107179003359,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,3.1690216851213237e-15
494,1759455954_93,rgn,20,3,16,0.01,0.6900000000000628,0.7000000000000628,0.11012114868478673,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,1.8625893395726033e-15
495,1759455954_93,rgn,20,4,5,0.03,0.6900000000000628,0.7200000000000628,0.27410908584402033,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,9.374132484543196e-15
496,1759455954_93,rgn,20,4,7,0.05,0.6900000000000628,0.7400000000000628,0.2691160219957492,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,5.780249794435258e-15
497,1759455954_93,rgn,20,4,8,0.03,0.6900000000000628,0.7200000000000628,0.20579477733566984,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,5.487522707119466e-15
498,1759455954_93,rgn,20,4,13,0.04,0.6900000000000628,0.7300000000000628,0.26456580130703955,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,8.649057346769118e-15
499,1759455954_93,rgn,20,4,19,0.04,0.6900000000000628,0.7300000000000628,0.2578410854735822,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,8.6279849462253e-15
500,1759455954_93,rgn,20,5,14,0.03,0.6900000000000628,0.7200000000000628,0.3799126330066335,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,7.073253658349138e-15
501,1759455954_93,rgn,20,5,16,0.03,0.6900000000000628,0.7200000000000628,0.38102136924491137,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,6.737878182135554e-15
502,1759455954_93,rgn,20,7,14,0.02,0.6900000000000628,0.7100000000000628,0.2673473833227073,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,4.737420661376507e-15
503,1759455954_93,rgn,20,7,16,0.02,0.6900000000000628,0.7100000000000628,0.23127503441633732,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,3.562334611603583e-15
504,1759455954_93,rgn,20,7,18,0.01,0.6900000000000628,0.7000000000000628,0.07359217267492636,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,2.0550317785242296e-15
505,1759455954_93,rgn,20,8,14,0.03,0.6900000000000628,0.7200000000000628,0.26692286322791037,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,4.9264723922931675e-15
506,1759455954_93,rgn,20,8,16,0.03,0.6900000000000628,0.7200000000000628,0.2529843538922186,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,4.107782940667347e-15
507,1759455954_93,rgn,20,9,10,0.01,0.6900000000000628,0.7000000000000628,0.05348035780316741,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,3.610762499055917e-15
508,1759455954_93,rgn,20,9,12,0.01,0.6900000000000628,0.7000000000000628,0.03893252484987242,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,1.6260598562853393e-15
509,1759455954_93,rgn,20,9,16,0.01,0.6900000000000628,0.7000000000000628,0.03571478352724263,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,3.699398385813169e-15
510,1759455954_93,rgn,20,12,15,0.01,0.6900000000000628,0.7000000000000628,-0.09165727940726336,False,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,6.570550448742984e-15
511,1759455954_93,rgn,20,13,14,0.01,0.6900000000000628,0.7000000000000628,0.20967821934615474,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,5.0566860195415516e-15
512,1759455954_93,rgn,20,13,16,0.01,0.6900000000000628,0.7000000000000628,0.15673549179790486,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,2.9382027931326603e-15
513,1759455954_93,rgn,20,14,18,0.01,0.6900000000000628,0.7000000000000628,0.06386167163480926,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,1.4211290058923806e-15
514,1759455954_93,rgn,20,14,19,0.01,0.6900000000000628,0.7000000000000628,0.17790118257930407,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,3.889559187017931e-15
515,1759455954_93,rgn,20,16,19,0.01,0.6900000000000628,0.7000000000000628,0.11736142094280007,True,0.6900000000000628,0.6899999999992771,1.0973083099062567e-15,147512148052.20844,2.3121905164665414e-15
516,1759456078_95,er,13,0,7,0.01,0.880000000000063,0.890000000000063,0.007480699186399697,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,4.177633463051155e-15
517,1759456078_95,er,13,1,6,0.01,0.880000000000063,0.890000000000063,-0.8453597324458502,False,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,8.998665808894033e-15
518,1759456078_95,er,13,2,7,0.01,0.880000000000063,0.890000000000063,0.04381020736563256,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,4.200619024716683e-15
519,1759456078_95,er,13,5,11,0.02,0.880000000000063,0.900000000000063,0.3560475004662259,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,7.922746900367625e-15
520,1759456078_95,er,13,7,8,0.01,0.880000000000063,0.890000000000063,0.14332022570019892,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,4.490911200391951e-15
521,1759456078_95,er,13,7,9,0.01,0.880000000000063,0.890000000000063,0.003932982205660951,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,3.0720210165617773e-15
522,1759456078_95,er,13,7,11,0.01,0.880000000000063,0.890000000000063,0.24154556786738343,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,8.131178673616375e-15
523,1759456078_95,er,13,11,12,0.01,0.880000000000063,0.890000000000063,0.36395217673610897,True,0.880000000000063,0.880000000562809,6.655968532041395e-16,218085124710.90048,9.52744141562116e-15
524,1759456434_97,rgn,14,2,7,0.0099999999999997,2.1100000000000616,2.1200000000000614,-0.08463267243360566,False,2.1100000000000616,2.110000011601183,1.9714722341083506e-15,329198056595.19025,1.0982989242465084e-15
525,1759456451_98,rgn,14,0,1,0.04,1.860000000000064,1.900000000000064,-5.4993092389178715,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,5.4240247327923847e-14
526,1759456451_98,rgn,14,0,4,0.05,1.860000000000064,1.910000000000064,-2.171462672391694,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,2.2797230279229007e-14
527,1759456451_98,rgn,14,0,6,0.1,1.860000000000064,1.960000000000064,-2.570338395897493,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,4.0887855585580775e-14
528,1759456451_98,rgn,14,0,12,0.04,1.860000000000064,1.900000000000064,-1.410461268205321,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,1.9069819269445e-14
529,1759456451_98,rgn,14,1,7,0.02,1.860000000000064,1.880000000000064,-3.1447741065992867,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,3.050264065838168e-14
530,1759456451_98,rgn,14,1,13,0.05,1.860000000000064,1.910000000000064,-4.635179734472084,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,4.209289574055966e-14
531,1759456451_98,rgn,14,2,5,0.04,1.860000000000064,1.900000000000064,0.10960313184489576,True,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,5.652032875219303e-16
532,1759456451_98,rgn,14,3,6,0.07,1.860000000000064,1.930000000000064,-0.011260043854270747,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,5.8892203391456816e-15
533,1759456451_98,rgn,14,3,12,0.02,1.860000000000064,1.880000000000064,0.046293537076471596,True,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,2.6182199595264044e-15
534,1759456451_98,rgn,14,4,13,0.06,1.860000000000064,1.920000000000064,-1.856959153028827,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,2.0409323021223568e-14
535,1759456451_98,rgn,14,6,7,0.07,1.860000000000064,1.930000000000064,-1.09416051589968,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,1.3369270313519474e-14
536,1759456451_98,rgn,14,6,13,0.1200000000000001,1.860000000000064,1.980000000000064,-2.3397013864640495,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,3.817236398815258e-14
537,1759456451_98,rgn,14,7,12,0.02,1.860000000000064,1.880000000000064,-0.3636873104958834,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,5.425792083980481e-15
538,1759456451_98,rgn,14,12,13,0.05,1.860000000000064,1.910000000000064,-1.432564910242428,False,1.860000000000064,1.8599999960048075,7.03919499352285e-16,236264619409.1062,1.9349942408876934e-14
539,1759456538_99,er,19,1,2,0.01,0.6000000000000627,0.6100000000000627,0.0011858280978870735,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,4.876193694697889e-16
540,1759456538_99,er,19,1,6,0.01,0.6000000000000627,0.6100000000000627,0.0018577621873656614,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,1.2314056165000833e-16
541,1759456538_99,er,19,2,3,0.01,0.6000000000000627,0.6100000000000627,0.001625082626238553,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,2.7915796010464354e-16
542,1759456538_99,er,19,2,17,0.01,0.6000000000000627,0.6100000000000627,0.002681824026422784,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,7.20172251897438e-16
543,1759456538_99,er,19,3,6,0.01,0.6000000000000627,0.6100000000000627,0.0008577656774035153,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,6.88182465500161e-17
544,1759456538_99,er,19,3,7,0.01,0.6000000000000627,0.6100000000000627,-0.0014544524891853107,False,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,1.9874769207141178e-15
545,1759456538_99,er,19,3,9,0.01,0.6000000000000627,0.6100000000000627,-9.118048837477003e-05,False,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,1.7477875358765617e-15
546,1759456538_99,er,19,3,12,0.01,0.6000000000000627,0.6100000000000627,0.0015562447302961038,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,2.1011422656260365e-15
547,1759456538_99,er,19,3,15,0.01,0.6000000000000627,0.6100000000000627,0.0010126897793675846,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,2.3470881162820674e-15
548,1759456538_99,er,19,4,10,0.01,0.6000000000000627,0.6100000000000627,0.009529967754372952,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,1.5361837025278452e-15
549,1759456538_99,er,19,4,14,0.01,0.6000000000000627,0.6100000000000627,0.0033068576005769834,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,6.197139150420652e-16
550,1759456538_99,er,19,5,17,0.01,0.6000000000000627,0.6100000000000627,0.0005996081800246452,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,1.9227517392599574e-15
551,1759456538_99,er,19,6,17,0.01,0.6000000000000627,0.6100000000000627,0.0040682081509592965,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,2.338874571219617e-16
552,1759456538_99,er,19,7,8,0.01,0.6000000000000627,0.6100000000000627,0.0006517019029232303,True,0.6000000000000627,0.5999999998685699,1.1270096709094302e-15,262987913797.48267,9.343521704331912e-16
