K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9
1.0150000000002186,0.9594764193885774,-6.18909307415295,-5.495619097419089,-5.256334997259105,-4.786134772674942,-4.03413442639653,-3.658843699606842,-2.429830098170953,-2.114142553784884,-0.8540039220082336,1.4688971895355157e-15
1.0160000000002185,0.9595604676641559,-6.195684958375052,-5.501524283121678,-5.261838730316911,-4.791444789538115,-4.038617405256078,-3.6628045200120862,-2.4325134800697366,-2.1166570112188006,-0.8549415359735275,-1.3248569216181233e-15
1.0170000000002184,0.9596442485150309,-6.202276287746934,-5.507428996538235,-5.267342098688869,-4.796754119079821,-4.043099753938241,-3.666764892541169,-2.4351966440489274,-2.119170612060271,-0.8558789735270351,6.918303835495806e-16
1.0180000000002183,0.959727763106865,-6.208867064166932,-5.513333238996685,-5.272845103676012,-4.802062763665681,-4.047581474728916,-3.6707248188973196,-2.43787959052877,-2.1216833605015535,-0.8568162355942679,2.070079717659208e-16
1.0190000000002182,0.9598110125987589,-6.215457289524292,-5.519237011820286,-5.278347746572639,-4.807370725649973,-4.052062569902691,-3.6746843007745404,-2.4405623199284174,-2.124195260708455,-0.8577533230938397,1.0557643668764919e-15
1.020000000000218,0.959893998143297,-6.222046965699141,-5.525140316327617,-5.283850028666379,-4.8126780073756885,-4.056543041722932,-3.678643339857676,-2.443244832665982,-2.1267063168205653,-0.8586902369375291,-2.625202614958291e-15
1.021000000000218,0.9599767208865947,-6.22863609456263,-5.531043153832633,-5.289351951238236,-4.817984611174596,-4.06102289244185,-3.6826019378224855,-2.4459271291584996,-2.129216532951423,-0.8596269780303496,4.891160755788354e-16
1.0220000000002178,0.9600591819683423,-6.23522467797694,-5.536945525644655,-5.294853515562638,-4.823290539367339,-4.065502124300543,-3.6865600963356857,-2.448609209821973,-2.131725913188725,-0.8605635472706088,9.653109733459517e-16
1.0230000000002177,0.96014138252185,-6.241812717795353,-5.542847433068402,-5.300354722907471,-4.828595794263479,-4.069980739529122,-3.6905178170550457,-2.4512910750713606,-2.134234461594537,-0.8614999455499837,-8.171325052461243e-16
1.0240000000002176,0.9602233236740927,-6.248400215862309,-5.548748877404001,-5.305855574534143,-4.833900378161584,-4.074458740346726,-3.6944751016294366,-2.4539727253206043,-2.1367421822054617,-0.8624361737535677,4.9191709883930363e-17
1.0250000000002175,0.9603050065457549,-6.254987174013455,-5.554649859947012,-5.311356071697604,-4.839204293349285,-4.078936128961614,-3.6984319516988946,-2.456654160982619,-2.1392490790328518,-0.863372232759948,2.030628076066637e-15
1.0260000000002174,0.9603864322512731,-6.26157359407572,-5.560550381988436,-5.316856215646404,-4.844507542103359,-4.083412907571234,-3.7023883688946806,-2.4593353824693125,-2.1417551560629686,-0.8643081234412646,-1.7625920297084733e-16
1.0270000000002173,0.9604676018988796,-6.2681594778673455,-5.566450444814745,-5.322356007622744,-4.849810126689773,-4.087889078362269,-3.7063443548393455,-2.4620163901915886,-2.1442604172572217,-0.8652438466632649,-3.309217933119167e-16
1.0280000000002172,0.9605485165906463,-6.274744827197954,-5.572350049707886,-5.327855448862504,-4.855112049363786,-4.092364643510743,-3.7102999111467967,-2.4646971845593733,-2.1467648665523082,-0.866179403285372,-2.3820086076860054e-16
1.029000000000217,0.9606291774225266,-6.281329643868605,-5.578249197945302,-5.333354540595296,-4.860413312369997,-4.096839605182046,-3.7142550394223686,-2.4673777659815905,-2.149268507860421,-0.8671147941607406,-1.8058934512505003e-15
1.030000000000217,0.9607095854843981,-6.287913929671833,-5.58414789079996,-5.338853284044499,-4.865713917942395,-4.101313965531026,-3.718209741262851,-2.4700581348662025,-2.1517713450694247,-0.8680500201363197,-1.1099318758164893e-15
1.0310000000002169,0.960789741860104,-6.294497686391718,-5.590046129540355,-5.344351680427312,-4.871013868304467,-4.1057877267020295,-3.722164018256574,-2.472738291620197,-2.154273382043042,-0.8689850820529037,5.883760921845022e-16
1.0320000000002167,0.9608696476274949,-6.3010809158039365,-5.59594391543053,-5.349849730954781,-4.8763131656692265,-4.110260890829009,-3.726117871983472,-2.475418236649602,-2.1567746226210143,-0.8699199807452063,1.6234916299890798e-15
1.0330000000002166,0.9609493038584707,-6.30766361967579,-5.601841249730104,-5.355347436831856,-4.88161181223929,-4.114733460035535,-3.7300713040151363,-2.4780979703595025,-2.1592750706193384,-0.8708547170418937,-3.341578442556253e-15
1.0340000000002165,0.9610287116190211,-6.314245799766305,-5.607738133694268,-5.360844799257426,-4.886909810206952,-4.119205436434896,-3.734024315914852,-2.480777493154029,-2.1617747298303622,-0.8717892917656653,1.3095542492681534e-15
1.0350000000002164,0.9611078719692655,-6.320827457826218,-5.613634568573828,-5.3663418194243535,-4.892207161754235,-4.123676822130146,-3.7379769092376924,-2.483456805436383,-2.1642736040230233,-0.8727237057332925,-2.960897867075513e-15
1.0360000000002163,0.9611867859634938,-6.327408595598105,-5.619530555615196,-5.371838498519519,-4.897503869052963,-4.128147619214173,-3.741929085530558,-2.486135907608831,-2.1667716969429924,-0.8736579597556846,9.6706710873395e-16
1.0370000000002162,0.961265454650207,-6.333989214816357,-5.625426096060427,-5.377334837723872,-4.902799934264817,-4.132617829769751,-3.7458808463322266,-2.4888148000727215,-2.169269012312854,-0.8745920546379381,-1.1956504684390702e-15
1.038000000000216,0.9613438790721552,-6.340569317207275,-5.6313211911472205,-5.382830838212454,-4.908095359541399,-4.137087455869628,-3.7498321931734244,-2.49149348322849,-2.171765553832287,-0.8755259911793876,5.142525255407584e-16
1.039000000000216,0.9614220602663777,-6.347148904489132,-5.637215842108956,-5.388326501154446,-4.9133901470243035,-4.141556499576551,-3.7537831275768703,-2.4941719574756553,-2.17426132517821,-0.8764597701736709,1.8139505664029017e-15
1.0400000000002159,0.9614999992642426,-6.35372797837216,-5.64311005017469,-5.393821827713209,-4.9186842988451644,-4.146024962943358,-3.757733651057353,-2.496850223212852,-2.176756330004983,-0.8773933924087696,2.819857779522252e-16
1.0410000000002158,0.961577697091484,-6.360306540558663,-5.649003816569185,-5.399316819046318,-4.923977817125733,-4.15049284801302,-3.7616837651217514,-2.4995282808377954,-2.1792505719445394,-0.8783268586670675,3.4561200372833817e-16
1.0420000000002156,0.9616551547682404,-6.366884592743049,-5.654897142512922,-5.404811476305609,-4.929270703977908,-4.154960156818697,-3.7656334712691146,-2.502206130747337,-2.181744054606575,-0.879260169725401,1.5806817293643974e-15
1.0430000000002155,0.9617323733090944,-6.373462136611847,-5.660790029222117,-5.410305800637202,-4.934562961503842,-4.15942689138383,-3.76958277099071,-2.5048837733374345,-2.184236781578703,-0.8801933263551128,2.769240813434499e-16
1.0440000000002154,0.9618093537231079,-6.3800391738438,-5.666682477908739,-5.415799793181557,-4.939854591795961,-4.163893053722149,-3.7735316657700824,-2.5075612090031734,-2.1867287564266213,-0.8811263293220947,9.4844455930703e-16
1.0450000000002153,0.9618860970138616,-6.386615706109885,-5.672574489780529,-5.421293455073494,-4.9451455969370395,-4.168358645837781,-3.7774801570830836,-2.5102384381387663,-2.189219982694271,-0.8820591793868455,-1.5678825989459174e-15
1.0460000000002152,0.9619626041794893,-6.3931917350733505,-5.6784660660410005,-5.426786787442244,-4.950435979000258,-4.172823669725282,-3.7814282463979594,-2.5129154611375695,-2.1917104639039775,-0.882991877304513,1.8589315942020472e-15
1.047000000000215,0.962038876212718,-6.399767262389821,-5.684357207889487,-5.432279791411489,-4.95572574004927,-4.177288127369696,-3.7853759351753866,-2.515592278392078,-2.1942002035566555,-0.8839244238249561,2.365049561656878e-15
1.048000000000215,0.9621149141009019,-6.4063422897072595,-5.690247916521124,-5.43777246809937,-4.961014882138238,-4.181752020746615,-3.7893232248685003,-2.518268890293937,-2.196689205131914,-0.884856819692782,-1.6124481668164618e-15
1.0490000000002149,0.9621907188260593,-6.412916818666077,-5.696138193126892,-5.443264818618565,-4.966303407311914,-4.1862153518222405,-3.7932701169229905,-2.5209452972339443,-2.199177472088244,-0.8857890656473825,-1.8680691630886016e-15
1.0500000000002148,0.962266291364908,-6.419490850899165,-5.702028038893617,-5.4487568440762795,-4.97159131760568,-4.1906781225534395,-3.797216612777127,-2.523621499602065,-2.2016650078631668,-0.8867211624230145,-7.98837853127265e-16
1.0510000000002147,0.9623416326889017,-6.426064388031917,-5.70791745500399,-5.454248545574331,-4.976878615045614,-4.1951403348877845,-3.801162713861802,-2.526297497787419,-2.2041518158733786,-0.8876531107488064,5.451502184501007e-16
1.0520000000002145,0.9624167437642644,-6.432637431682289,-5.713806442636585,-5.459739924209149,-4.982165301648543,-4.199601990763636,-3.8051084216006035,-2.5289732921783057,-2.2066378995149005,-0.8885849113488443,-1.4650636644974975e-15
1.0530000000002144,0.9624916255520256,-6.439209983460869,-5.719695002965881,-5.465230981071813,-4.987451379422094,-4.204063092110178,-3.8090537374098443,-2.5316488831622,-2.20912326216325,-0.8895165649421906,1.0748198772619427e-15
1.0540000000002143,0.9625662790080548,-6.445782044970884,-5.725583137162264,-5.470721717248103,-4.992736850364763,-4.208523640847484,-3.8129986626986256,-2.534324271125755,-2.211607907173577,-0.890448072242926,1.6367383954423916e-15
1.0550000000002142,0.9626407050830968,-6.452353617808253,-5.731470846392055,-5.476212133818528,-4.998021716465955,-4.212983638886561,-3.816943198868873,-2.5369994564548106,-2.214091837880786,-0.8913794339602201,-4.813568190789713e-16
1.056000000000214,0.9627149047228043,-6.458924703561647,-5.737358131817519,-5.481702231858354,-5.003305979706036,-4.217443088129409,-3.820887347315399,-2.539674439534407,-2.2165750575997394,-0.8923106507983516,-6.223227037839028e-16
1.057000000000214,0.9627888788677729,-6.465495303812509,-5.743244994596886,-5.487192012437639,-5.008589642056411,-4.221901990469078,-3.824831109425941,-2.5423492207487746,-2.2190575696253587,-0.8932417234567578,-8.182812561560735e-16
1.0580000000002139,0.9628626284535741,-6.4720654201351255,-5.749131435884362,-5.492681476621277,-5.0138727054795496,-4.226360347789713,-3.8287744865812052,-2.5450238004813315,-2.2215393772327587,-0.8941726526300946,-1.9965684007125184e-15
1.0590000000002138,0.9629361544107893,-6.478635054096646,-5.755017456830147,-5.498170625469017,-5.019155171929054,-4.230818161966623,-3.8327174801549377,-2.5476981791147337,-2.224020483677448,-0.8951034390082471,1.8268746314656393e-15
1.0600000000002137,0.9630094576650416,-6.485204207257132,-5.7609030585804515,-5.5036594600355135,-5.024437043349711,-4.235275434866317,-3.836660091513925,-2.550372357030822,-2.2265008921954217,-0.8960340832763953,1.9580262704321746e-17
1.0610000000002136,0.9630825391370299,-6.491772881169595,-5.76678824227751,-5.509147981370332,-5.029718321677533,-4.239732168346552,-3.840602322018088,-2.5530463346106593,-2.2289806060033026,-0.8969645861150569,-1.5640745031037858e-16
1.0620000000002134,0.9631553997425604,-6.498341077380052,-5.772673009059601,-5.51463619051801,-5.034999008839828,-4.244188364256409,-3.844544173020505,-2.555720112234536,-2.23145962829851,-0.897894948200114,4.1892038509172726e-16
1.0630000000002133,0.9632280403925789,-6.504908797427567,-5.778557360061051,-5.520124088518086,-5.0402791067552455,-4.2486440244363255,-3.8484856458674597,-2.5583936902819557,-2.23393796225938,-0.8988251702028711,-1.0830878820287463e-15
1.0640000000002132,0.9633004619932037,-6.5114760428442535,-5.784441296412272,-5.525611676405103,-5.045558617333805,-4.25309915071815,-3.8524267418984883,-2.5610670691316586,-2.2364156110452917,-0.8997552527900712,1.5392036862974419e-15
1.065000000000213,0.9633726654457565,-6.518042815155385,-5.790324819239752,-5.531098955208677,-5.050837542476988,-4.257553744925193,-3.8563674624464177,-2.563740249161615,-2.238892577796828,-0.9006851966239647,-9.996708381362208e-16
1.066000000000213,0.9634446516467938,-6.524609115879365,-5.796207929666077,-5.5365859259535055,-5.056115884077748,-4.262007808872285,-3.8603078088374225,-2.5664132307490313,-2.241368865635888,-0.9016150023623328,-2.0625017505172868e-17
1.067000000000213,0.9635164214881388,-6.53117494652781,-5.802090628809967,-5.542072589659406,-5.061393644020594,-4.266461344365809,-3.8642477823910553,-2.5690860142703555,-2.2438444776658457,-0.9025446706585183,-6.771578611489827e-16
1.0680000000002128,0.9635879758569116,-6.5377403086055805,-5.807972917786262,-5.54755894734135,-5.066670824181612,-4.2709143532037706,-3.868187384420302,-2.5717586001012793,-2.2463194169716463,-0.9034742021614908,-1.530371724154645e-15
1.0690000000002127,0.9636593156355601,-6.544305203610811,-5.813854797705953,-5.553045000009482,-5.071947426428532,-4.275366837175836,-3.872126616231622,-2.5744309886167467,-2.2487936866199756,-0.9044035975158575,4.214962038168914e-16
1.0700000000002126,0.9637304417018915,-6.550869633034971,-5.819736269676198,-5.5585307486691695,-5.077223452620771,-4.279818798063378,-3.8760654791249753,-2.57710318019095,-2.2512672896593684,-0.9053328573619155,-1.9574160710315367e-16
1.0710000000002124,0.963801354929101,-6.55743359836287,-5.825617334800327,-5.564016194321017,-5.082498904609486,-4.284270237639534,-3.88000397439389,-2.5797751751973403,-2.253740229120341,-0.9062619823356878,1.4883549192097416e-16
1.0720000000002123,0.9638720561858025,-6.5639971010727285,-5.8314979941778695,-5.569501337960898,-5.087773784237611,-4.288721157669253,-3.8839421033254964,-2.5824469740086347,-2.2562125080155218,-0.9071909730689636,-2.535443105128189e-16
1.0730000000002122,0.9639425463360588,-6.570560142636198,-5.837378248904557,-5.574986180579992,-5.093048093339919,-4.2931715599093225,-3.88787986720056,-2.5851185769967944,-2.2586841293397755,-0.9081198301893154,1.1094762760044344e-15
1.0740000000002121,0.964012826239411,-6.5771227245184045,-5.843258100072349,-5.580470723164812,-5.098321833743062,-4.297621446108454,-3.8918172672935247,-2.587789984533072,-2.261155096070336,-0.9090485543201672,-6.464234227525487e-16
1.075000000000212,0.9640828967509064,-6.5836848481780015,-5.849137548769441,-5.585954966697218,-5.103595007265611,-4.302070818007304,-3.8957543048725647,-2.590461196987975,-2.2636254111669287,-0.9099771460808037,-2.704042671637101e-16
1.076000000000212,0.9641527587211297,-6.590246515067184,-5.855016596080286,-5.59143891215449,-5.108867615718118,-4.30651967733852,-3.899690981199616,-2.59313221473129,-2.2660950775718827,-0.9109056060864273,2.4566497662745873e-16
1.0770000000002118,0.9642224129962309,-6.596807726631719,-5.860895243085591,-5.596922560509292,-5.114139660903155,-4.310968025826803,-3.903627297530421,-2.595803038132085,-2.268564098210279,-0.911833934948163,-7.061499968259612e-16
1.0780000000002117,0.964291860417953,-6.603368484311028,-5.866773490862359,-5.6024059127297585,-5.119411144615355,-4.315415865188942,-3.9075632551145643,-2.5984736675586935,-2.2710324759900407,-0.9127621332731175,3.037944894192834e-16
1.0790000000002116,0.9643611018236622,-6.609928789538171,-5.872651340483887,-5.607888969779488,-5.124682068641466,-4.319863197133853,-3.911498855195514,-2.6011441033787546,-2.273500213802088,-0.9136902016644262,-2.9477500974218166e-17
1.0800000000002115,0.9644301380463743,-6.616488643739923,-5.8785287930197745,-5.613371732617597,-5.129952434760392,-4.324310023362647,-3.9154340990106693,-2.6038143459591803,-2.275967314520424,-0.9146181407212425,1.1779587114963845e-15
1.0810000000002113,0.9644989699147846,-6.623048048336778,-5.884405849535959,-5.618854202198714,-5.135222244743238,-4.328756345568658,-3.9193689877913793,-2.6064843956661727,-2.2784337810022834,-0.9155459510388146,-1.701951238757554e-15
1.0820000000002112,0.9645675982532932,-6.629607004743025,-5.89028251109471,-5.624336379473049,-5.1404915003533596,-4.333202165437497,-3.9233035227630197,-2.60915425286523,-2.2808996160882358,-0.9164736332085024,9.363884653896268e-16
1.0830000000002111,0.9646360238820352,-6.636165514366737,-5.896158778754657,-5.6298182653863815,-5.145760203346398,-4.337647484647074,-3.927237705144981,-2.611823917921147,-2.2833648226022976,-0.9174011878177959,3.028570638005847e-16
1.084000000000211,0.9647042476169057,-6.642723578609829,-5.90203465357079,-5.635299860880122,-5.1510283554703316,-4.342092304867687,-3.9311715361507433,-2.614493391198017,-2.285829403352063,-0.9183286154503769,1.5087586203377925e-15
1.085000000000211,0.9647722702695883,-6.6492811988681195,-5.907910136594498,-5.640781166891305,-5.156295958465521,-4.346536627762019,-3.9351050169879076,-2.617162673059235,-2.2882933611288068,-0.9192559166861376,-7.8000536804862e-16
1.0860000000002108,0.9648400926475817,-6.655838376531313,-5.9137852288735475,-5.646262184352646,-5.161563014064743,-4.350980454985204,-3.939038148858223,-2.619831763867499,-2.2907566987076073,-0.9201830921011933,2.4001439993078014e-15
1.0870000000002107,0.964907715554226,-6.66239511298308,-5.91965993145213,-5.651742914192556,-5.166829523993244,-4.355423788184884,-3.9429709329576377,-2.622500663984814,-2.293219418847454,-0.9211101422679524,-1.2145308290542428e-16
1.0880000000002106,0.9649751397887294,-6.66895140960106,-5.925534245370864,-5.657223357335159,-5.1720954899687746,-4.35986662900122,-3.9469033704763166,-2.6251693737725033,-2.2956815242913624,-0.9220370677551188,6.487168572705253e-16
1.0890000000002105,0.9650423661461949,-6.675507267756915,-5.9314081716668,-5.66270351470034,-5.177360913701648,-4.364308979066962,-3.9508354625987048,-2.627837893591187,-2.2981430177664848,-0.9229638691277368,9.256198050199727e-17
1.0900000000002104,0.9651093954176457,-6.682062688816351,-5.937281711373446,-5.668183387203744,-5.182625796894754,-4.3687508400074675,-3.95476721050354,-2.630506223800813,-2.300603901984219,-0.9238905469472032,1.3152164708022403e-15
1.0910000000002102,0.965176228390051,-6.688617674139174,-5.943154865520778,-5.67366297575683,-5.187890141243629,-4.3731922134407855,-3.9586986153638977,-2.6331743647606487,-2.3030641796403186,-0.9248171017713324,-2.066974266700308e-15
1.0920000000002101,0.9652428658463527,-6.695172225079292,-5.9490276351352565,-5.67914228126687,-5.1931539484364775,-4.377633100977631,-3.9626296783472346,-2.6358423168292724,-2.3055238534150173,-0.9257435341543461,-4.51651080544324e-16
1.09300000000021,0.9653093085654899,-6.70172634298477,-5.954900021239832,-5.684621304636996,-5.198417220154228,-4.382073504221496,-3.9665604006154083,-2.6385100803645805,-2.307982925973102,-0.9266698446469328,1.395170894400176e-16
1.09400000000021,0.9653755573224244,-6.708280029197855,-5.960772024853969,-5.690100046766212,-5.203679958070566,-4.386513424768646,-3.970490783324728,-2.6411776557238142,-2.3104413999640467,-0.9275960337962648,1.1056184270732609e-15
1.0950000000002098,0.9654416128881663,-6.714833285055013,-5.966643646993654,-5.695578508549431,-5.208942163851975,-4.390952864208194,-3.9744208276259787,-2.6438450432635308,-2.3128992780221234,-0.9285221021460242,-6.803997803026007e-16
1.0960000000002097,0.9655074760297979,-6.721386111886962,-5.972514888671409,-5.701056690877477,-5.214203839157777,-4.395391824122094,-3.978350534664455,-2.6465122433396093,-2.3153565627664947,-0.9294480502364432,-1.4807881368903847e-15
1.0970000000002096,0.9655731475104997,-6.727938511018697,-5.978385750896306,-5.706534594637145,-5.2194649856401805,-4.399830306085233,-3.982279905580019,-2.649179256307277,-2.3178132568013012,-0.9303738786043245,1.4412401291892477e-15
1.0980000000002095,0.9656386280895732,-6.734490483769527,-5.984256234673988,-5.712012220711189,-5.224725604944301,-4.404268311665442,-3.9862089415070927,-2.6518460825210814,-2.3202693627158104,-0.9312995877830712,-7.207374427635125e-16
1.0990000000002094,0.9657039185224678,-6.741042031453114,-5.990126341006667,-5.717489569978369,-5.229985698708231,-4.408705842423541,-3.990137643574729,-2.654512722334913,-2.3227248830844687,-0.9322251783027138,3.499489079844257e-16
1.1000000000002093,0.9657690195608017,-6.74759315537749,-5.995996070893154,-5.722966643313475,-5.235245268563048,-4.413142899913385,-3.994066012906627,-2.657179176102002,-2.325179820467051,-0.933150650689933,-6.186422304106389e-16
1.1010000000002091,0.9658339319523886,-6.754143856845102,-6.0018654253288535,-5.728443441587337,-5.240504316132869,-4.417579485681899,-3.99799405062117,-2.659845444174918,-2.3276341774087204,-0.934076005468109,2.8230119500134104e-15
1.102000000000209,0.9658986564412606,-6.760694137152836,-6.0077344053058015,-5.733919965666858,-5.245762843034892,-4.422015601269111,-4.001921757831459,-2.6625115269055692,-2.330087956440167,-0.9350012431573169,-1.0972914539919536e-15
1.103000000000209,0.965963193767691,-6.767243997592035,-6.0136030118126556,-5.739396216415038,-5.251020850879423,-4.4264512482082,-4.005849135645339,-2.665177424645216,-2.3325411600776644,-0.9359263642743778,-2.339389787980511e-16
1.1040000000002088,0.9660275446682189,-6.77379343944857,-6.019471245834721,-5.744872194691002,-5.256278341269931,-4.4308864280255325,-4.009776185165454,-2.6678431377444536,-2.3349937908232103,-0.9368513693328699,2.153945820771567e-16
1.1050000000002087,0.9660917098756716,-6.78034246400283,-6.025339108353963,-5.750347901350002,-5.261535315803065,-4.435321142240699,-4.013702907489239,-2.670508666553236,-2.3374458511645866,-0.9377762588431722,-1.1420431817595786e-15
1.1060000000002086,0.9661556901191889,-6.786891072529765,-6.0312066003490115,-5.755823337243466,-5.2667917760687075,-4.439755392366557,-4.017629303708993,-2.673174011420873,-2.3398973435755055,-0.9387010333124688,1.5232791349473894e-15
1.1070000000002085,0.9662194861242441,-6.793439266298921,-6.037073722795191,-5.761298503219014,-5.272047723650012,-4.4441891799092526,-4.021555374911895,-2.6758391726960045,-2.3423482705156458,-0.9396256932447963,-8.242263045930567e-17
1.1080000000002084,0.9662830986126687,-6.799987046574476,-6.042940476664514,-5.766773400120466,-5.277303160123419,-4.448622506368291,-4.0254811221800155,-2.6785041507266505,-2.344798634430801,-0.9405502391410538,-2.1479886657323306e-16
1.1090000000002083,0.9663465283026735,-6.80653441461525,-6.048806862925705,-5.772248028787881,-5.282558087058729,-4.45305537323653,-4.02940654659039,-2.6811689458601724,-2.347248437752941,-0.9414746714990346,-2.7400518653535157e-16
1.1100000000002082,0.9664097759088716,-6.813081371674744,-6.054672882544212,-5.777722390057571,-5.287812506019106,-4.457487782000258,-4.0333316492150075,-2.6838335584432884,-2.3496976829003207,-0.9423989908134434,1.5782444999344695e-15
1.111000000000208,0.9664728421423008,-6.81962791900119,-6.0605385364822215,-5.78319648476213,-5.293066418561129,-4.461919734139205,-4.037256431120869,-2.6864979888220795,-2.35214637227757,-0.9433231975759406,-1.058310423347741e-15
1.112000000000208,0.966535727710446,-6.826174057837521,-6.066403825698668,-5.788670313730448,-5.29831982623483,-4.466351231126587,-4.041180893370012,-2.689162237341995,-2.3545945082757913,-0.9442472922751453,8.930560412378498e-16
1.1130000000002078,0.9665984333172593,-6.832719789421495,-6.072268751149245,-5.794143877787738,-5.303572730583718,-4.470782274429148,-4.0451050370195345,-2.6918263043478317,-2.3570420932726392,-0.9451712753966757,-2.232203015120268e-16
1.1140000000002077,0.9666609596631841,-6.839265114985626,-6.078133313786425,-5.799617177755552,-5.308825133144834,-4.475212865507178,-4.049028863121628,-2.694490190183769,-2.3594891296324327,-0.9460951474231518,-1.0082533161675244e-15
1.1150000000002076,0.9667233074451751,-6.845810035757261,-6.083997514559459,-5.805090214451814,-5.314077035448761,-4.47964300581457,-4.052952372723607,-2.6971538951933316,-2.361935619706213,-0.9470189088342507,-3.322613591471218e-17
1.1160000000002075,0.9667854773567208,-6.852354552958622,-6.08986135441441,-5.810562988690837,-5.3193284390196816,-4.484072696798854,-4.056875566867952,-2.699817419719433,-2.3643815658318728,-0.9479425601066995,-2.092197544838305e-15
1.1170000000002074,0.9668474700878634,-6.858898667806803,-6.095724834294144,-5.816035501283332,-5.324579345375409,-4.4885019399012185,-4.060798446592308,-2.702480764104343,-2.3668269703342175,-0.9488661017143236,6.840151665571914e-16
1.1180000000002073,0.966909286325221,-6.865442381513805,-6.1015879551383545,-5.821507753036444,-5.329829756027396,-4.492930736556545,-4.064721012929546,-2.7051439286897017,-2.3692718355250544,-0.9497895341280465,2.041645591625498e-17
1.1190000000002072,0.9669709267520085,-6.871985695286569,-6.107450717883575,-5.8269797447537615,-5.335079672480817,-4.497359088193457,-4.068643266907776,-2.707806913816529,-2.3717161637033,-0.9507128578159265,-8.720292983067e-16
1.120000000000207,0.9670323920480578,-6.878528610327013,-6.113313123463185,-5.832451477235353,-5.340329096234558,-4.501786996234359,-4.072565209550381,-2.7104697198252135,-2.3741599571550522,-0.9516360732431894,-1.4602689168119437e-16
1.121000000000207,0.9670936828898392,-6.885071127832042,-6.119175172807428,-5.837922951277769,-5.345578028781271,-4.5062144620954365,-4.076486841876035,-2.7131323470555215,-2.3766032181536763,-0.9525591808722258,-3.0194627843025523e-16
1.1220000000002068,0.9671547999504806,-6.891613248993584,-6.125036866843424,-5.843394167674086,-5.350826471607406,-4.510641487186739,-4.080408164898748,-2.715794795846595,-2.3790459489598983,-0.9534821811626267,7.200648124761338e-16
1.1230000000002067,0.96721574389979,-6.898154974998614,-6.130898206495177,-5.848865127213891,-5.356074426193239,-4.51506807291216,-4.084329179627871,-2.718457066536948,-2.3814881518218676,-0.9544050745712179,1.215992521714523e-15
1.1240000000002066,0.9672765154042731,-6.9046963070291785,-6.136759192683591,-5.854335830683341,-5.361321894012925,-4.519494220669534,-4.088249887068174,-2.7211191594644872,-2.3839298289752877,-0.9553278615520532,-1.4529337697305778e-15
1.1250000000002065,0.9673371151271555,-6.911237246262441,-6.142619826326484,-5.8598062788651495,-5.366568876534493,-4.5239199318506,-4.092170288219789,-2.723781074966485,-2.3863709826434554,-0.9562505425564611,-8.920822071274037e-16
1.1260000000002064,0.9673975437284011,-6.91777779387067,-6.148480108338589,-5.865276472538639,-5.371815375219912,-4.528345207841098,-4.096090384078318,-2.72644281337961,-2.388811615037357,-0.957173118033057,-2.725758457502034e-15
1.1270000000002063,0.9674578018647335,-6.924317951021313,-6.154340039631586,-5.870746412479725,-5.377061391525113,-4.532770050020753,-4.100010175634827,-2.729104375039901,-2.391251728355759,-0.958095588427762,-1.6024704272449442e-15
1.1280000000002062,0.9675178901896533,-6.930857718876982,-6.160199621114097,-5.87621609946097,-5.382306926900021,-4.537194459763346,-4.103929663875872,-2.731765760282787,-2.3936913247852782,-0.9590179541838293,1.0780009320717631e-15
1.129000000000206,0.9675778093534599,-6.937397098595497,-6.166058853691699,-5.881685534251575,-5.387551982788585,-4.541618438436721,-4.107848849783516,-2.734426969443098,-2.396130406500486,-0.9599402157418574,1.0914436166515781e-16
1.130000000000206,0.9676375600032696,-6.943936091329925,-6.171917738266953,-5.887154717617423,-5.392796560628815,-4.546041987402827,-4.111767734335387,-2.7370880028550184,-2.3985689756639466,-0.9608623735398204,2.038345255894676e-16
1.1310000000002058,0.9676971427830343,-6.950474698228567,-6.177776275739388,-5.89262365032107,-5.3980406618528045,-4.550465108017745,-4.11568631850468,-2.7397488608521496,-2.4010070344263372,-0.9617844280130726,-1.8738586524892513e-15
1.1320000000002057,0.9677565583335619,-6.957012920435023,-6.183634467005543,-5.8980923331218005,-5.403284287886771,-4.554887801631736,-4.119604603260187,-2.742409543767474,-2.403444584926521,-0.9627063795944011,-3.2173069298917706e-16
1.1330000000002056,0.9678158072925341,-6.963550759088208,-6.189492312958954,-5.903560766775599,-5.408527440151094,-4.55931006958925,-4.123522589566325,-2.745070051933357,-2.405881629291592,-0.9636282287139987,-7.704440036063033e-16
1.1340000000002055,0.9678748902945264,-6.9700882153223525,-6.195349814490178,-5.909028952035226,-5.4137701200603185,-4.563731913228971,-4.127440278383158,-2.747730385681559,-2.408318169637,-0.9645499757995297,4.959719563931997e-16
1.1350000000002054,0.967933807971025,-6.976625290267061,-6.2012069724868075,-5.914496889650173,-5.419012329023223,-4.568153333883854,-4.131357670666447,-2.7503905453432487,-2.4107542080665953,-0.9654716212761227,-3.024360076328037e-16
1.1360000000002053,0.9679925609504466,-6.98316198504731,-6.207063787833469,-5.91996458036675,-5.424254068442815,-4.572574332881132,-4.135274767367629,-2.753050531248969,-2.4131897466727144,-0.9663931655663879,5.275719405583822e-16
